fdic_cert_number,quarter_end_date,bank_id,is_event_quarter,distress_within_4q,event_reason
19184,2023-09-30,,0,0,
19184,2023-12-31,,0,1,
19184,2024-03-31,,0,1,
19184,2024-06-30,,0,1,
19184,2024-09-30,,0,1,
19184,2024-12-31,,1,0,deposit_outflow
19184,2025-03-31,,0,0,
19188,2017-03-31,,0,0,
19188,2017-06-30,,0,0,
19188,2017-09-30,,0,0,
19188,2017-12-31,,0,0,
19188,2018-03-31,,0,0,
19188,2018-06-30,,0,0,
19188,2018-09-30,,0,0,
19188,2018-12-31,,0,0,
19188,2019-03-31,,0,0,
19188,2019-06-30,,0,0,
19188,2019-09-30,,0,0,
19188,2019-12-31,,0,0,
19188,2020-03-31,,0,0,
19188,2020-06-30,,0,0,
19188,2020-09-30,,0,0,
19188,2020-12-31,,0,0,
19188,2021-03-31,,0,0,
19188,2021-06-30,,0,0,
19188,2021-09-30,,0,0,
19188,2021-12-31,,0,0,
19188,2022-03-31,,0,0,
19188,2022-06-30,,0,0,
19188,2022-09-30,,0,0,
19188,2022-12-31,,0,0,
19188,2023-03-31,,0,0,
19188,2023-06-30,,0,0,
19188,2023-09-30,,0,0,
19195,2017-03-31,,0,0,
19195,2017-06-30,,0,0,
19195,2017-09-30,,0,0,
19200,2017-03-31,,0,0,
19200,2017-06-30,,0,0,
19200,2017-09-30,,0,0,
19200,2017-12-31,,0,0,
19200,2018-03-31,,0,0,
19200,2018-06-30,,0,0,
19200,2018-09-30,,0,0,
19200,2018-12-31,,0,0,
19200,2019-03-31,,0,0,
19200,2019-06-30,,0,0,
19200,2019-09-30,,0,0,
19200,2019-12-31,,0,0,
19200,2020-03-31,,0,0,
19200,2020-06-30,,0,0,
19200,2020-09-30,,0,0,
19200,2020-12-31,,0,0,
19200,2021-03-31,,0,0,
19200,2021-06-30,,0,0,
19200,2021-09-30,,0,0,
19212,2017-03-31,,0,0,
19212,2017-06-30,,0,0,
19212,2017-09-30,,0,0,
19212,2017-12-31,,0,0,
19212,2018-03-31,,0,0,
19212,2018-06-30,,0,0,
19212,2018-09-30,,0,0,
19212,2018-12-31,,0,0,
19212,2019-03-31,,0,0,
19212,2019-06-30,,0,0,
19212,2019-09-30,,0,0,
19212,2019-12-31,,0,0,
19212,2020-03-31,,0,0,
19212,2020-06-30,,0,0,
19212,2020-09-30,,0,0,
19212,2020-12-31,,0,0,
19212,2021-03-31,,0,0,
19212,2021-06-30,,0,0,
19212,2021-09-30,,0,0,
19212,2021-12-31,,0,0,
19212,2022-03-31,,0,0,
19212,2022-06-30,,0,0,
19212,2022-09-30,,0,0,
19212,2022-12-31,,0,0,
19212,2023-03-31,,0,0,
19212,2023-06-30,,0,0,
19212,2023-09-30,,0,0,
19212,2023-12-31,,0,0,
19212,2024-03-31,,0,0,
19212,2024-06-30,,0,0,
19212,2024-09-30,,0,0,
19212,2024-12-31,,0,0,
19212,2025-03-31,,0,0,
19213,2017-03-31,,0,0,
19213,2017-06-30,,0,0,
19213,2017-09-30,,0,0,
19213,2017-12-31,,0,0,
19213,2018-03-31,,0,0,
19213,2018-06-30,,0,0,
19213,2018-09-30,,0,0,
19213,2018-12-31,,0,0,
19213,2019-03-31,,0,0,
19213,2019-06-30,,0,0,
19213,2019-09-30,,0,0,
19213,2019-12-31,,0,0,
19213,2020-03-31,,0,0,
19213,2020-06-30,,0,0,
19213,2020-09-30,,0,0,
19213,2020-12-31,,0,0,
19213,2021-03-31,,0,0,
19213,2021-06-30,,0,0,
19213,2021-09-30,,0,0,
19213,2021-12-31,,0,1,
19213,2022-03-31,,0,1,
19213,2022-06-30,,0,1,
19213,2022-09-30,,0,1,
19213,2022-12-31,,1,0,deposit_outflow
19213,2023-03-31,,0,0,
19213,2023-06-30,,0,0,
19213,2023-09-30,,0,0,
19213,2023-12-31,,0,0,
19213,2024-03-31,,0,0,
19213,2024-06-30,,0,0,
19213,2024-09-30,,0,0,
19213,2024-12-31,,0,0,
19213,2025-03-31,,0,0,
19215,2017-03-31,,0,0,
19215,2017-06-30,,0,0,
19215,2017-09-30,,0,0,
19215,2017-12-31,,0,0,
19215,2018-03-31,,0,0,
19215,2018-06-30,,0,0,
19215,2018-09-30,,0,0,
19215,2018-12-31,,0,0,
19215,2019-03-31,,0,1,
19215,2019-06-30,,0,1,
19215,2019-09-30,,0,1,
19215,2019-12-31,,0,1,
19215,2020-03-31,,1,0,deposit_outflow
19215,2020-06-30,,0,0,
19215,2020-09-30,,0,0,
19215,2020-12-31,,0,0,
19215,2021-03-31,,0,0,
19215,2021-06-30,,0,0,
19215,2021-09-30,,0,0,
19215,2021-12-31,,0,0,
19215,2022-03-31,,0,1,
19215,2022-06-30,,0,1,
19215,2022-09-30,,0,1,
19215,2022-12-31,,0,1,
19215,2023-03-31,,1,0,deposit_outflow
19215,2023-06-30,,0,0,
19215,2023-09-30,,0,0,
19215,2023-12-31,,0,0,
19215,2024-03-31,,0,0,
19215,2024-06-30,,0,0,
19215,2024-09-30,,0,0,
19215,2024-12-31,,0,0,
19215,2025-03-31,,0,0,
19220,2017-03-31,,0,0,
19220,2017-06-30,,0,0,
19220,2017-09-30,,0,0,
19220,2017-12-31,,0,0,
19220,2018-03-31,,0,0,
19220,2018-06-30,,0,0,
19220,2018-09-30,,0,0,
19220,2018-12-31,,0,0,
19220,2019-03-31,,0,0,
19220,2019-06-30,,0,0,
19220,2019-09-30,,0,0,
19220,2019-12-31,,0,0,
19220,2020-03-31,,0,0,
19220,2020-06-30,,0,0,
19220,2020-09-30,,0,0,
19220,2020-12-31,,0,0,
19220,2021-03-31,,0,0,
19220,2021-06-30,,0,0,
19220,2021-09-30,,0,0,
19220,2021-12-31,,0,0,
19220,2022-03-31,,0,0,
19220,2022-06-30,,0,0,
19220,2022-09-30,,0,0,
19220,2022-12-31,,0,0,
19220,2023-03-31,,0,0,
19220,2023-06-30,,0,0,
19220,2023-09-30,,0,0,
19220,2023-12-31,,0,0,
19220,2024-03-31,,0,0,
19220,2024-06-30,,0,0,
19220,2024-09-30,,0,0,
19220,2024-12-31,,0,0,
19220,2025-03-31,,0,0,
19222,2017-03-31,,0,0,
19222,2017-06-30,,0,0,
19222,2017-09-30,,0,0,
19222,2017-12-31,,0,0,
19222,2018-03-31,,0,0,
19222,2018-06-30,,0,0,
19222,2018-09-30,,0,0,
19222,2018-12-31,,0,0,
19222,2019-03-31,,0,0,
19222,2019-06-30,,0,0,
19222,2019-09-30,,0,0,
19222,2019-12-31,,0,0,
19222,2020-03-31,,0,0,
19222,2020-06-30,,0,0,
19222,2020-09-30,,0,0,
19222,2020-12-31,,0,0,
19222,2021-03-31,,0,0,
19222,2021-06-30,,0,0,
19222,2021-09-30,,0,0,
19222,2021-12-31,,0,0,
19222,2022-03-31,,0,0,
19222,2022-06-30,,0,0,
19222,2022-09-30,,0,0,
19222,2022-12-31,,0,0,
19222,2023-03-31,,0,0,
19222,2023-06-30,,0,0,
19222,2023-09-30,,0,0,
19222,2023-12-31,,0,0,
19222,2024-03-31,,0,0,
19222,2024-06-30,,0,0,
19222,2024-09-30,,0,0,
19222,2024-12-31,,0,0,
19222,2025-03-31,,0,0,
19226,2017-03-31,,0,0,
19226,2017-06-30,,0,0,
19226,2017-09-30,,0,0,
19226,2017-12-31,,0,0,
19226,2018-03-31,,0,0,
19226,2018-06-30,,0,0,
19226,2018-09-30,,0,0,
19226,2018-12-31,,0,0,
19226,2019-03-31,,0,0,
19226,2019-06-30,,0,0,
19226,2019-09-30,,0,0,
19226,2019-12-31,,0,0,
19226,2020-03-31,,0,0,
19226,2020-06-30,,0,0,
19226,2020-09-30,,0,0,
19226,2020-12-31,,0,0,
19226,2021-03-31,,0,0,
19226,2021-06-30,,0,0,
19226,2021-09-30,,0,0,
19226,2021-12-31,,0,0,
19226,2022-03-31,,0,0,
19226,2022-06-30,,0,0,
19226,2022-09-30,,0,0,
19230,2017-03-31,,0,0,
19230,2017-06-30,,0,1,
19230,2017-09-30,,0,1,
19230,2017-12-31,,0,1,
19230,2018-03-31,,0,1,
19230,2018-06-30,,1,1,deposit_outflow
19230,2018-09-30,,0,1,
19230,2018-12-31,,0,1,
19230,2019-03-31,,1,0,npl_spike
19230,2019-06-30,,0,0,
19230,2019-09-30,,0,1,
19230,2019-12-31,,0,1,
19230,2020-03-31,,0,1,
19230,2020-06-30,,0,1,
19230,2020-09-30,,1,0,deposit_outflow
19230,2020-12-31,,0,0,
19230,2021-03-31,,0,0,
19230,2021-06-30,,0,0,
19230,2021-09-30,,0,0,
19230,2021-12-31,,0,0,
19230,2022-03-31,,0,0,
19230,2022-06-30,,0,0,
19230,2022-09-30,,0,0,
19230,2022-12-31,,0,0,
19230,2023-03-31,,0,1,
19230,2023-06-30,,0,1,
19230,2023-09-30,,0,1,
19230,2023-12-31,,0,1,
19230,2024-03-31,,1,0,deposit_outflow
19230,2024-06-30,,0,0,
19230,2024-09-30,,0,0,
19230,2024-12-31,,0,0,
19230,2025-03-31,,0,0,
19234,2017-03-31,,0,0,
19234,2017-06-30,,0,0,
19234,2017-09-30,,0,0,
19234,2017-12-31,,0,1,
19234,2018-03-31,,0,1,
19234,2018-06-30,,0,1,
19234,2018-09-30,,0,1,
19234,2018-12-31,,1,0,npl_spike
19234,2019-03-31,,0,0,
19234,2019-06-30,,0,0,
19234,2019-09-30,,0,0,
19234,2019-12-31,,0,0,
19234,2020-03-31,,0,0,
19234,2020-06-30,,0,0,
19234,2020-09-30,,0,0,
19234,2020-12-31,,0,0,
19234,2021-03-31,,0,0,
19234,2021-06-30,,0,0,
19234,2021-09-30,,0,0,
19234,2021-12-31,,0,0,
19234,2022-03-31,,0,0,
19234,2022-06-30,,0,0,
19234,2022-09-30,,0,0,
19234,2022-12-31,,0,0,
19234,2023-03-31,,0,0,
19234,2023-06-30,,0,0,
19234,2023-09-30,,0,0,
19234,2023-12-31,,0,0,
19234,2024-03-31,,0,0,
19234,2024-06-30,,0,0,
19234,2024-09-30,,0,0,
19234,2024-12-31,,0,0,
19234,2025-03-31,,0,0,
19254,2017-03-31,,0,1,
19254,2017-06-30,,0,1,
19254,2017-09-30,,1,1,npl_spike
19254,2017-12-31,,0,1,
19254,2018-03-31,,1,0,npl_spike
19254,2018-06-30,,0,0,
19254,2018-09-30,,0,0,
19254,2018-12-31,,0,1,
19254,2019-03-31,,0,1,
19254,2019-06-30,,0,1,
19254,2019-09-30,,0,1,
19254,2019-12-31,,1,1,deposit_outflow
19254,2020-03-31,,1,0,npl_spike
19254,2020-06-30,,0,0,
19254,2020-09-30,,0,0,
19254,2020-12-31,,0,0,
19254,2021-03-31,,0,0,
19254,2021-06-30,,0,0,
19254,2021-09-30,,0,0,
19254,2021-12-31,,0,0,
19254,2022-03-31,,0,0,
19254,2022-06-30,,0,0,
19254,2022-09-30,,0,0,
19254,2022-12-31,,0,0,
19254,2023-03-31,,0,0,
19254,2023-06-30,,0,0,
19254,2023-09-30,,0,1,
19254,2023-12-31,,0,1,
19254,2024-03-31,,0,1,
19254,2024-06-30,,0,1,
19254,2024-09-30,,1,0,npl_spike
19254,2024-12-31,,0,1,
19254,2025-03-31,,0,1,
19263,2017-03-31,,0,0,
19263,2017-06-30,,0,0,
19263,2017-09-30,,0,0,
19263,2017-12-31,,0,0,
19263,2018-03-31,,0,0,
19263,2018-06-30,,0,0,
19263,2018-09-30,,0,0,
19263,2018-12-31,,0,0,
19263,2019-03-31,,0,0,
19263,2019-06-30,,0,0,
19263,2019-09-30,,0,0,
19263,2019-12-31,,0,1,
19263,2020-03-31,,0,1,
19263,2020-06-30,,0,1,
19263,2020-09-30,,0,1,
19263,2020-12-31,,1,0,npl_spike
19263,2021-03-31,,0,0,
19263,2021-06-30,,0,0,
19263,2021-09-30,,0,0,
19263,2021-12-31,,0,0,
19272,2017-03-31,,0,0,
19272,2017-06-30,,0,0,
19272,2017-09-30,,0,0,
19272,2017-12-31,,0,0,
19272,2018-03-31,,0,0,
19272,2018-06-30,,0,0,
19272,2018-09-30,,0,0,
19272,2018-12-31,,0,1,
19272,2019-03-31,,0,1,
19272,2019-06-30,,0,1,
19272,2019-09-30,,0,1,
19272,2019-12-31,,1,1,npl_spike
19274,2017-03-31,,0,0,
19274,2017-06-30,,0,0,
19274,2017-09-30,,0,0,
19274,2017-12-31,,0,0,
19274,2018-03-31,,0,0,
19274,2018-06-30,,0,1,
19274,2018-09-30,,0,1,
19274,2018-12-31,,0,1,
19274,2019-03-31,,0,1,
19274,2019-06-30,,1,0,npl_spike
19274,2019-09-30,,0,0,
19274,2019-12-31,,0,0,
19274,2020-03-31,,0,0,
19274,2020-06-30,,0,0,
19274,2020-09-30,,0,0,
19274,2020-12-31,,0,0,
19274,2021-03-31,,0,0,
19274,2021-06-30,,0,0,
19274,2021-09-30,,0,0,
19274,2021-12-31,,0,0,
19274,2022-03-31,,0,0,
19274,2022-06-30,,0,0,
19274,2022-09-30,,0,0,
19274,2022-12-31,,0,0,
19274,2023-03-31,,0,0,
19274,2023-06-30,,0,0,
19274,2023-09-30,,0,0,
19274,2023-12-31,,0,0,
19274,2024-03-31,,0,0,
19274,2024-06-30,,0,0,
19274,2024-09-30,,0,0,
19274,2024-12-31,,0,0,
19274,2025-03-31,,0,0,
19278,2017-03-31,,0,0,
19278,2017-06-30,,0,0,
19278,2017-09-30,,0,0,
19278,2017-12-31,,0,0,
19278,2018-03-31,,0,0,
19278,2018-06-30,,0,0,
19278,2018-09-30,,0,0,
19278,2018-12-31,,0,0,
19278,2019-03-31,,0,0,
19278,2019-06-30,,0,0,
19278,2019-09-30,,0,0,
19278,2019-12-31,,0,0,
19278,2020-03-31,,0,0,
19278,2020-06-30,,0,0,
19278,2020-09-30,,0,0,
19278,2020-12-31,,0,0,
19278,2021-03-31,,0,0,
19278,2021-06-30,,0,0,
19278,2021-09-30,,0,0,
19278,2021-12-31,,0,0,
19278,2022-03-31,,0,0,
19278,2022-06-30,,0,0,
19278,2022-09-30,,0,0,
19278,2022-12-31,,0,0,
19278,2023-03-31,,0,0,
19278,2023-06-30,,0,0,
19278,2023-09-30,,0,0,
19278,2023-12-31,,0,0,
19278,2024-03-31,,0,0,
19278,2024-06-30,,0,0,
19278,2024-09-30,,0,0,
19278,2024-12-31,,0,0,
19278,2025-03-31,,0,0,
19285,2017-03-31,,0,0,
19285,2017-06-30,,0,0,
19285,2017-09-30,,0,0,
19285,2017-12-31,,0,0,
19285,2018-03-31,,0,0,
19285,2018-06-30,,0,0,
19285,2018-09-30,,0,0,
19285,2018-12-31,,0,0,
19285,2019-03-31,,0,0,
19285,2019-06-30,,0,0,
19285,2019-09-30,,0,0,
19285,2019-12-31,,0,0,
19285,2020-03-31,,0,0,
19285,2020-06-30,,0,0,
19285,2020-09-30,,0,0,
19285,2020-12-31,,0,0,
19285,2021-03-31,,0,0,
19285,2021-06-30,,0,0,
19285,2021-09-30,,0,0,
19285,2021-12-31,,0,0,
19285,2022-03-31,,0,0,
19285,2022-06-30,,0,0,
19285,2022-09-30,,0,0,
19285,2022-12-31,,0,0,
19285,2023-03-31,,0,0,
19285,2023-06-30,,0,0,
19285,2023-09-30,,0,0,
19285,2023-12-31,,0,0,
19285,2024-03-31,,0,0,
19285,2024-06-30,,0,0,
19285,2024-09-30,,0,0,
19285,2024-12-31,,0,0,
19285,2025-03-31,,0,0,
19288,2017-03-31,,0,0,
19288,2017-06-30,,0,0,
19288,2017-09-30,,0,0,
19288,2017-12-31,,0,0,
19288,2018-03-31,,0,0,
19288,2018-06-30,,0,0,
19288,2018-09-30,,0,0,
19288,2018-12-31,,0,0,
19288,2019-03-31,,0,0,
19288,2019-06-30,,0,0,
19288,2019-09-30,,0,0,
19288,2019-12-31,,0,0,
19288,2020-03-31,,0,0,
19288,2020-06-30,,0,0,
19288,2020-09-30,,0,0,
19288,2020-12-31,,0,0,
19288,2021-03-31,,0,0,
19288,2021-06-30,,0,0,
19288,2021-09-30,,0,0,
19288,2021-12-31,,0,0,
19288,2022-03-31,,0,0,
19288,2022-06-30,,0,0,
19288,2022-09-30,,0,0,
19288,2022-12-31,,0,0,
19288,2023-03-31,,0,0,
19288,2023-06-30,,0,0,
19288,2023-09-30,,0,1,
19288,2023-12-31,,0,1,
19288,2024-03-31,,0,1,
19288,2024-06-30,,0,1,
19288,2024-09-30,,1,0,deposit_outflow
19288,2024-12-31,,0,0,
19288,2025-03-31,,0,0,
19293,2017-03-31,,0,0,
19293,2017-06-30,,0,0,
19293,2017-09-30,,0,0,
19293,2017-12-31,,0,0,
19293,2018-03-31,,0,0,
19293,2018-06-30,,0,0,
19293,2018-09-30,,0,0,
19293,2018-12-31,,0,0,
19293,2019-03-31,,0,0,
19300,2017-03-31,,0,0,
19300,2017-06-30,,0,0,
19300,2017-09-30,,0,0,
19300,2017-12-31,,0,0,
19300,2018-03-31,,0,0,
19300,2018-06-30,,0,0,
19300,2018-09-30,,0,0,
19300,2018-12-31,,0,0,
19300,2019-03-31,,0,0,
19300,2019-06-30,,0,0,
19300,2019-09-30,,0,0,
19300,2019-12-31,,0,0,
19300,2020-03-31,,0,0,
19300,2020-06-30,,0,0,
19300,2020-09-30,,0,0,
19300,2020-12-31,,0,0,
19300,2021-03-31,,0,0,
19300,2021-06-30,,0,0,
19300,2021-09-30,,0,0,
19300,2021-12-31,,0,0,
19300,2022-03-31,,0,0,
19300,2022-06-30,,0,0,
19300,2022-09-30,,0,0,
19300,2022-12-31,,0,0,
19300,2023-03-31,,0,0,
19300,2023-06-30,,0,0,
19300,2023-09-30,,0,0,
19300,2023-12-31,,0,0,
19300,2024-03-31,,0,0,
19300,2024-06-30,,0,0,
19300,2024-09-30,,0,0,
19300,2024-12-31,,0,0,
19300,2025-03-31,,0,0,
19333,2017-03-31,,0,0,
19333,2017-06-30,,0,0,
19333,2017-09-30,,0,0,
19333,2017-12-31,,0,0,
19333,2018-03-31,,0,0,
19333,2018-06-30,,0,0,
19333,2018-09-30,,0,0,
19333,2018-12-31,,0,0,
19333,2019-03-31,,0,0,
19333,2019-06-30,,0,0,
19333,2019-09-30,,0,0,
19333,2019-12-31,,0,0,
19333,2020-03-31,,0,0,
19333,2020-06-30,,0,0,
19333,2020-09-30,,0,0,
19333,2020-12-31,,0,0,
19333,2021-03-31,,0,0,
19333,2021-06-30,,0,0,
19333,2021-09-30,,0,0,
19333,2021-12-31,,0,0,
19333,2022-03-31,,0,0,
19333,2022-06-30,,0,0,
19333,2022-09-30,,0,0,
19333,2022-12-31,,0,0,
19333,2023-03-31,,0,0,
19333,2023-06-30,,0,1,
19333,2023-09-30,,0,1,
19333,2023-12-31,,0,1,
19333,2024-03-31,,0,1,
19333,2024-06-30,,1,0,npl_spike
19333,2024-09-30,,0,0,
19333,2024-12-31,,0,0,
19333,2025-03-31,,0,0,
19349,2017-03-31,,0,1,
19349,2017-06-30,,0,1,
19349,2017-09-30,,0,1,
19349,2017-12-31,,0,1,
19349,2018-03-31,,1,0,deposit_outflow
19349,2018-06-30,,0,0,
19349,2018-09-30,,0,0,
19349,2018-12-31,,0,0,
19349,2019-03-31,,0,1,
19349,2019-06-30,,0,1,
19349,2019-09-30,,0,1,
19349,2019-12-31,,0,1,
19349,2020-03-31,,1,0,deposit_outflow
19349,2020-06-30,,0,0,
19349,2020-09-30,,0,0,
19349,2020-12-31,,0,0,
19349,2021-03-31,,0,0,
19349,2021-06-30,,0,0,
19349,2021-09-30,,0,0,
19349,2021-12-31,,0,0,
19349,2022-03-31,,0,0,
19349,2022-06-30,,0,0,
19349,2022-09-30,,0,0,
19349,2022-12-31,,0,0,
19349,2023-03-31,,0,0,
19349,2023-06-30,,0,0,
19349,2023-09-30,,0,0,
19349,2023-12-31,,0,0,
19349,2024-03-31,,0,0,
19349,2024-06-30,,0,0,
19349,2024-09-30,,0,0,
19349,2024-12-31,,0,0,
19351,2017-03-31,,0,0,
19351,2017-06-30,,0,0,
19351,2017-09-30,,0,0,
19351,2017-12-31,,0,0,
19351,2018-03-31,,0,0,
19351,2018-06-30,,0,0,
19351,2018-09-30,,0,0,
19351,2018-12-31,,0,0,
19351,2019-03-31,,0,0,
19351,2019-06-30,,0,0,
19351,2019-09-30,,0,0,
19351,2019-12-31,,0,0,
19351,2020-03-31,,0,0,
19351,2020-06-30,,0,0,
19351,2020-09-30,,0,0,
19351,2020-12-31,,0,0,
19351,2021-03-31,,0,0,
19351,2021-06-30,,0,0,
19351,2021-09-30,,0,0,
19351,2021-12-31,,0,0,
19351,2022-03-31,,0,0,
19351,2022-06-30,,0,0,
19351,2022-09-30,,0,0,
19351,2022-12-31,,0,0,
19351,2023-03-31,,0,0,
19351,2023-06-30,,0,0,
19351,2023-09-30,,0,0,
19351,2023-12-31,,0,0,
19351,2024-03-31,,0,0,
19351,2024-06-30,,0,0,
19351,2024-09-30,,0,0,
19351,2024-12-31,,0,0,
19351,2025-03-31,,0,0,
19354,2017-03-31,,0,0,
19354,2017-06-30,,0,0,
19354,2017-09-30,,0,0,
19354,2017-12-31,,0,0,
19354,2018-03-31,,0,0,
19354,2018-06-30,,0,0,
19354,2018-09-30,,0,0,
19354,2018-12-31,,0,0,
19354,2019-03-31,,0,0,
19354,2019-06-30,,0,1,
19354,2019-09-30,,0,1,
19354,2019-12-31,,0,1,
19354,2020-03-31,,0,1,
19354,2020-06-30,,1,1,npl_spike
19354,2020-09-30,,0,1,
19354,2020-12-31,,1,0,npl_spike
19354,2021-03-31,,0,0,
19354,2021-06-30,,0,0,
19354,2021-09-30,,0,0,
19354,2021-12-31,,0,0,
19354,2022-03-31,,0,0,
19354,2022-06-30,,0,0,
19354,2022-09-30,,0,0,
19354,2022-12-31,,0,0,
19354,2023-03-31,,0,0,
19354,2023-06-30,,0,0,
19354,2023-09-30,,0,1,
19354,2023-12-31,,0,1,
19354,2024-03-31,,0,1,
19354,2024-06-30,,0,1,
19354,2024-09-30,,1,0,npl_spike
19354,2024-12-31,,0,0,
19354,2025-03-31,,0,0,
19358,2017-03-31,,0,0,
19358,2017-06-30,,0,0,
19358,2017-09-30,,0,0,
19358,2017-12-31,,0,0,
19358,2018-03-31,,0,0,
19358,2018-06-30,,0,0,
19358,2018-09-30,,0,0,
19358,2018-12-31,,0,0,
19358,2019-03-31,,0,0,
19358,2019-06-30,,0,0,
19358,2019-09-30,,0,0,
19358,2019-12-31,,0,0,
19358,2020-03-31,,0,0,
19358,2020-06-30,,0,0,
19358,2020-09-30,,0,0,
19358,2020-12-31,,0,0,
19358,2021-03-31,,0,0,
19358,2021-06-30,,0,0,
19358,2021-09-30,,0,0,
19358,2021-12-31,,0,0,
19358,2022-03-31,,0,0,
19358,2022-06-30,,0,0,
19358,2022-09-30,,0,0,
19358,2022-12-31,,0,0,
19358,2023-03-31,,0,0,
19358,2023-06-30,,0,0,
19358,2023-09-30,,0,0,
19358,2023-12-31,,0,0,
19358,2024-03-31,,0,0,
19358,2024-06-30,,0,0,
19358,2024-09-30,,0,0,
19358,2024-12-31,,0,0,
19358,2025-03-31,,0,0,
19371,2017-03-31,,0,0,
19371,2017-06-30,,0,0,
19371,2017-09-30,,0,0,
19371,2017-12-31,,0,0,
19371,2018-03-31,,0,0,
19371,2018-06-30,,0,0,
19371,2018-09-30,,0,0,
19371,2018-12-31,,0,0,
19371,2019-03-31,,0,0,
19371,2019-06-30,,0,0,
19371,2019-09-30,,0,0,
19371,2019-12-31,,0,0,
19371,2020-03-31,,0,0,
19371,2020-06-30,,0,0,
19371,2020-09-30,,0,0,
19371,2020-12-31,,0,0,
19371,2021-03-31,,0,0,
19371,2021-06-30,,0,0,
19371,2021-09-30,,0,0,
19371,2021-12-31,,0,0,
19371,2022-03-31,,0,0,
19371,2022-06-30,,0,0,
19371,2022-09-30,,0,0,
19371,2022-12-31,,0,0,
19371,2023-03-31,,0,1,
19371,2023-06-30,,0,1,
19371,2023-09-30,,0,1,
19371,2023-12-31,,0,1,
19371,2024-03-31,,1,0,deposit_outflow
19371,2024-06-30,,0,0,
19371,2024-09-30,,0,0,
19371,2024-12-31,,0,0,
19371,2025-03-31,,0,0,
19381,2017-03-31,,0,0,
19381,2017-06-30,,0,0,
19381,2017-09-30,,0,0,
19381,2017-12-31,,0,0,
19381,2018-03-31,,0,0,
19381,2018-06-30,,0,0,
19381,2018-09-30,,0,0,
19381,2018-12-31,,0,0,
19381,2019-03-31,,0,0,
19381,2019-06-30,,0,0,
19381,2019-09-30,,0,0,
19381,2019-12-31,,0,0,
19381,2020-03-31,,0,0,
19381,2020-06-30,,0,0,
19381,2020-09-30,,0,0,
19381,2020-12-31,,0,0,
19381,2021-03-31,,0,0,
19381,2021-06-30,,0,0,
19381,2021-09-30,,0,0,
19381,2021-12-31,,0,0,
19381,2022-03-31,,0,0,
19381,2022-06-30,,0,0,
19381,2022-09-30,,0,1,
19381,2022-12-31,,0,1,
19381,2023-03-31,,0,1,
19381,2023-06-30,,0,1,
19381,2023-09-30,,1,0,npl_spike
19381,2023-12-31,,0,0,
19381,2024-03-31,,0,0,
19381,2024-06-30,,0,0,
19381,2024-09-30,,0,0,
19381,2024-12-31,,0,0,
19381,2025-03-31,,0,0,
19396,2017-03-31,,0,0,
19396,2017-06-30,,0,0,
19396,2017-09-30,,0,0,
19396,2017-12-31,,0,0,
19396,2018-03-31,,0,0,
19396,2018-06-30,,0,0,
19396,2018-09-30,,0,0,
19396,2018-12-31,,0,0,
19396,2019-03-31,,0,0,
19396,2019-06-30,,0,0,
19396,2019-09-30,,0,0,
19396,2019-12-31,,0,0,
19396,2020-03-31,,0,0,
19396,2020-06-30,,0,0,
19396,2020-09-30,,0,0,
19396,2020-12-31,,0,0,
19396,2021-03-31,,0,0,
19396,2021-06-30,,0,0,
19396,2021-09-30,,0,0,
19396,2021-12-31,,0,0,
19396,2022-03-31,,0,0,
19396,2022-06-30,,0,0,
19396,2022-09-30,,0,0,
19396,2022-12-31,,0,0,
19396,2023-03-31,,0,0,
19396,2023-06-30,,0,0,
19396,2023-09-30,,0,0,
19396,2023-12-31,,0,0,
19396,2024-03-31,,0,0,
19396,2024-06-30,,0,0,
19396,2024-09-30,,0,0,
19396,2024-12-31,,0,0,
19396,2025-03-31,,0,0,
19401,2017-03-31,,0,0,
19401,2017-06-30,,0,0,
19401,2017-09-30,,0,0,
19401,2017-12-31,,0,0,
19401,2018-03-31,,0,0,
19401,2018-06-30,,0,0,
19401,2018-09-30,,0,0,
19401,2018-12-31,,0,0,
19401,2019-03-31,,0,0,
19401,2019-06-30,,0,0,
19401,2019-09-30,,0,0,
19401,2019-12-31,,0,0,
19401,2020-03-31,,0,0,
19401,2020-06-30,,0,0,
19401,2020-09-30,,0,0,
19401,2020-12-31,,0,0,
19401,2021-03-31,,0,0,
19401,2021-06-30,,0,0,
19401,2021-09-30,,0,0,
19401,2021-12-31,,0,0,
19401,2022-03-31,,0,0,
19401,2022-06-30,,0,0,
19401,2022-09-30,,0,0,
19401,2022-12-31,,0,0,
19401,2023-03-31,,0,0,
19401,2023-06-30,,0,0,
19401,2023-09-30,,0,0,
19401,2023-12-31,,0,0,
19401,2024-03-31,,0,0,
19401,2024-06-30,,0,0,
19401,2024-09-30,,0,0,
19401,2024-12-31,,0,0,
19401,2025-03-31,,0,0,
19416,2017-03-31,,0,0,
19416,2017-06-30,,0,0,
19416,2017-09-30,,0,0,
19416,2017-12-31,,0,0,
19416,2018-03-31,,0,0,
19416,2018-06-30,,0,0,
19416,2018-09-30,,0,0,
19416,2018-12-31,,0,0,
19416,2019-03-31,,0,0,
19416,2019-06-30,,0,0,
19416,2019-09-30,,0,0,
19416,2019-12-31,,0,0,
19416,2020-03-31,,0,0,
19416,2020-06-30,,0,0,
19416,2020-09-30,,0,0,
19416,2020-12-31,,0,0,
19416,2021-03-31,,0,0,
